instance_id,drugName,smiles
5350,hesperetin,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2
5351,ceforanide,CN1[C@@H](CCC1=O)C2=CN=CC=C2
5352,caffeic acid,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)O)OC)OC)OC
5353,fusidic acid,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
5354,mitoxantrone,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O
5355,lynestrenol,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O
5356,fluoxetine,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O
5357,desoxycortone,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
5358,propranolol,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
5359,adenosine phosphate,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC(=C(C=C1)Cl)Cl
5360,chlortetracycline,C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O
5361,cefotiam,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl
5362,nilutamide,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N
5363,xamoterol,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
5364,anisomycin,CC(=O)C1=CC2=CC=CC=C2OC1=O
5383,pralidoxime,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
5384,paracetamol,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
5385,amoxicillin,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-]
5386,dobutamine,C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CC=C2.C1=CC=C2C=C(C(=CC2=C1)C(=O)O)[O-]
5387,verapamil,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O
5388,butoconazole,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
5389,ganciclovir,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O
5390,zoxazolamine,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
5391,chlorpropamide,C1=CC2=C(C=C1O)C(=CN2)CCN
5392,metolazone,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
5393,melatonin,C1CCC(CC1)NC(=S)N2CCC(CC2)C3=CN=CN3
5394,aminohippuric acid,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C
5395,aminophylline,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N
5396,dequalinium chloride,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
5397,nicardipine,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F
5398,azacyclonol,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2C[C@H]([C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O)O
5399,carbimazole,C1=CC(=C(C(=C1)O)N)C(=O)CC(C(=O)O)N
5400,terguride,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl
5401,dextromethorphan,C1=NC2=C(N1COCCO)NC(=NC2=O)N
5402,clopamide,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O
5403,chlorhexidine,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O
5404,amphotericin B,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
5405,nitrendipine,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O
5406,nizatidine,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O
5407,ascorbic acid,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
5408,ampicillin,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
5409,dinoprost,CC1(C(=O)NC(=O)O1)C
5410,oxybenzone,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
5411,esculin,CN(C)C/C=C(/C1=CC=C(C=C1)Br)\C2=CN=CC=C2
5412,clebopride,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O
5413,metitepine,CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)O)OC
5414,baclofen,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
5415,vigabatrin,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
5416,prazosin,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)O)OC)C)C)C)O)C)C)O)N(C)C
5417,trichostatin A,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3
5418,coralyne,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-]
5419,methotrexate,C[C@@H]([C@@H](C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O
5420,hexetidine,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C
5421,nimodipine,C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-]
5422,2-aminobenzenesulfonamide,CC(C)C[C@@H](C(=O)O)NC(=O)C
5423,arecoline,CC1=CC(=O)OC2=C1C=CC(=C2)O
5424,cefoperazone,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
5425,ranitidine,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N
5426,molsidomine,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
5427,flavoxate,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
5428,nabumetone,CCN(C1=CC=CC=C1C)C(=O)/C=C/C
5429,tribenoside,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
5430,procaine,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O
5431,budesonide,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O
5432,fenoterol,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
5433,proxymetacaine,CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)C
5434,piribedil,CCC1=CC(=C(C(=C1O)C(=O)NC[C@@H]2CCCN2CC)OC)Cl
5435,benzonatate,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
5436,scopolamine N-oxide,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl
5437,propafenone,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
5438,protriptyline,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2O)O
5439,pyrvinium,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O
5440,imipramine,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
5441,trichostatin A,C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
5442,trifluoperazine,C1=CC(=C(C(=C1)Cl)/C=N/N=C(N)N)Cl
5443,remoxipride,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
5444,S-propranolol,CCCNC(C)(C)COC(=O)C1=CC=CC=C1
5445,betazole,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
5446,sulfasalazine,CN1C=CC(=C(C1=O)C#N)OC
5447,isradipine,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
5448,iopanoic acid,C/C=C(/C(=C/C)/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)O
5449,tubocurarine chloride,C[C@H]1[C@@H]2CN3CCC4=C([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC=CC=C45
5450,dimenhydrinate,CCN(CC)C(=S)SSC(=S)N(CC)CC
5451,alfaxalone,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO
5452,procarbazine,C1CCCN(CCC1)CCN=C(N)N
5453,amitriptyline,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
5454,tolfenamic acid,CCOC(=O)OC1=C(C=C(C=C1OC)C(=O)O[C@@H]2C[C@@H]3CN4CCC5=C([C@H]4C[C@@H]3[C@@H]([C@H]2OC)C(=O)OC)NC6=C5C=CC(=C6)OC)OC
5455,10-methoxyharmalan,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O
5456,pinacidil,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-]
5457,naproxen,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C
5458,iproniazid,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl
5459,raubasine,CC1(CCOC(=O)C1)O
5460,acemetacin,C1[C@H]2CNC[C@@H]1C3=CC=CC(=O)N3C2
5461,nomegestrol,CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl
5462,piracetam,C/C=C\1/C[N@@+]2(CC[C@@]34[C@@H]2C[C@@H]1C(=C3NC5=CC=CC=C45)C=O)C
5463,ifenprodil,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
5464,adrenosterone,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C
5465,pivampicillin,CN1CC[C@@]23[C@@H]4NC5=CC=CC=C5[C@@]2([C@@H]1NC6=CC=CC=C36)CCN4C
5466,chloramphenicol,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
5467,etofylline,C[C@@]12C3=CC=CC=C3C[C@@H](N1)C4=CC=CC=C24
5468,indometacin,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O
5469,octopamine,CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N
5470,roxarsone,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C
5471,allantoin,C1=CN=C(C=N1)Cl
5472,antimycin A,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O
5473,ceftazidime,C[C@@H]1C[C@H]2[C@@H]3[C@@H](CC4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)C)Cl
5474,norethisterone,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
5475,Prestwick-920,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O
5476,torasemide,CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2
5477,homatropine,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C
5478,flufenamic acid,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
5479,trimetazidine,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
5480,denatonium benzoate,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
5481,imidurea,CN1CC2=C(C=CC3=C2OCO3)[C@@H]4[C@H]1C5=CC6=C(C=C5C[C@@H]4O)OCO6
5482,diprophylline,C[N+]1(CCCC1)CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-]
5483,ornidazole,C1CC(CCC1CN)C(=O)O
5484,trichostatin A,CC(C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O)OC3=CC=CC=C3
5485,diethylcarbamazine,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O
5486,tridihexethyl,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O
5487,metformin,COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC
5488,gemfibrozil,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
5489,prenylamine,CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2
5490,niflumic acid,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
5491,pizotifen,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O
5492,loracarbef,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
5493,chlorpromazine,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
5494,hydrastinine,CC(C[N+](C)(C)C)OC(=O)C.[Cl-]
5495,harmalol,CN1C[C@@H](C[C@]2([C@H]1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br
5496,minocycline,CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O
5497,pirlindole,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F
5498,dapsone,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2
5499,mafenide,CC1=C2C(=C(C3=C1C=CN=C3)C)C4=CC=CC=C4N2
5500,lobelanidine,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13.[Br-]
5501,perhexiline,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C
5502,isometheptene,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C
5503,levopropoxyphene,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3
5504,lisinopril,CN1[C@@H](CCC[C@@H]1CC(=O)C2=CC=CC=C2)C[C@@H](C3=CC=CC=C3)O
5505,chrysin,CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
5506,proguanil,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
5507,sulfaphenazole,CO/N=C(/C1=CC=CO1)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
5508,pentetrazol,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C
5509,resveratrol,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=C4C=C(C=CC4=NC=C3)OC)O
5510,adipiodone,CN1C2CCC1CC(C2)O
5511,trichostatin A,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
5512,todralazine,CCCCOC(=O)C1=CC=C(C=C1)N
5513,pyrantel,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O
5514,gliclazide,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C
5515,bufexamac,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C.[Br-].[Br-]
5516,nisoxetine,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C
5517,rimexolone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
5518,carbamazepine,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
5519,oxolinic acid,C1CCN(C1)CC#CCN2CCCC2
5520,thiocolchicoside,COC(=O)[C@@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
5521,telenzepine,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
5522,phensuximide,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
5523,sulfadiazine,CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[I-].[I-]
5524,hyoscyamine,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
5525,cyclizine,C1CN(P(=O)(OC1)NCCCl)CCCl
5526,prednisolone,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O
5527,flucloxacillin,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC
5528,sulindac,C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)NC1
5529,flumequine,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C/C(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O
5530,parthenolide,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
5531,dropropizine,CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3
5532,rilmenidine,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
5533,cyclic adenosine monophosphate,CC1=NC=C(C(=C1O)CO)CO
5534,mefenamic acid,CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O
5535,aztreonam,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl
5536,scoulerine,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
5537,bupivacaine,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(C(=O)C[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1
5538,enilconazole,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
5539,bethanechol,C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O
5540,metampicillin,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC
5541,mometasone,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
5542,bumetanide,CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-]
5543,deptropine,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O
5544,prednicarbate,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O
5545,isoflupredone,C[C@]12CC[C@H]3[C@H]([C@]1(CC[C@@H]2C4=CC(=O)OC4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)C=O)O
5563,haloperidol,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
5564,acetylsalicylic acid,CN1C2CCCC1CC(=O)C2
5565,fulvestrant,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C
5566,tanespimycin,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O
5567,sirolimus,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
5568,estradiol,C[C@@H](C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
5569,valproic acid,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O
5570,alpha-estradiol,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO
5571,tretinoin,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)O)CCC4=CC(=O)C=C[C@@]43C)F)O
5572,trichostatin A,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O
5573,alvespimycin,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O
5574,valproic acid,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
5575,prochlorperazine,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
5576,LY-294002,C1=CN=CC=C1C(=O)NN
5577,chlorpromazine,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O
5578,tanespimycin,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
5579,monorden,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
5580,vorinostat,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N
5581,sirolimus,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
5582,valproic acid,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O
5583,nordihydroguaiaretic acid,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3
5584,trifluoperazine,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N
5585,tanespimycin,CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C
5586,tanespimycin,C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N
5587,LY-294002,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC
5588,geldanamycin,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
5589,clozapine,C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
5590,thioridazine,CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2[C@@H]([C@@](C31)([C@]5(C[C@@H]([C@H]6C[C@@H]4[C@@H]5[C@H]6OC)OC)O)O)OC)O)COC
5591,15-delta prostaglandin J2,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC
5592,troglitazone,C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
5593,rosiglitazone,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
5594,trichostatin A,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O
5595,genistein,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
5596,LY-294002,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
5597,fluphenazine,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O
